Date,PE,ey
2009-09-04,"	",1.234
2009-09-08,"	",1.223
2009-09-09,"	",1.214
2009-09-10,"	",1.201
2009-09-11,"	",1.203
2009-09-14,"	",1.195
2009-09-15,"	",1.191
2009-09-16,"	",1.173
2009-09-17,"	",1.177
2009-09-18,"	",1.174
2009-09-21,"	",1.178
2009-09-22,"	",1.17
2009-09-23,"	",1.182
2009-09-24,"	",1.193
2009-09-25,"	",1.201
2009-09-28,"	",1.18
2009-09-29,"	",1.182
2009-09-30,"	",1.186
2009-10-01,42.12,2.462
2009-10-02,"	",2.473
2009-10-05,"	",2.436
2009-10-06,"	",2.403
2009-10-07,"	",2.397
2009-10-08,"	",2.379
2009-10-09,"	",2.366
2009-10-12,"	",2.356
2009-10-13,"	",2.362
2009-10-14,"	",2.321
2009-10-15,"	",2.312
2009-10-16,"	",2.331
2009-10-19,"	",2.309
2009-10-20,"	",2.323
2009-10-21,"	",2.344
2009-10-22,"	",2.319
2009-10-23,"	",2.348
2009-10-26,"	",2.376
2009-10-27,"	",2.384
2009-10-28,"	",2.431
2009-10-29,"	",2.378
2009-10-30,"	",2.446
2009-11-01,28.51,"	"
2009-11-02,"	",3.659
2009-11-03,"	",3.65
2009-11-04,"	",3.646
2009-11-05,"	",3.578
2009-11-06,"	",3.569
2009-11-09,"	",3.491
2009-11-10,"	",3.491
2009-11-11,"	",3.474
2009-11-12,"	",3.51
2009-11-13,"	",3.49
2009-11-16,"	",3.44
2009-11-17,"	",3.437
2009-11-18,"	",3.438
2009-11-19,"	",3.485
2009-11-20,"	",3.496
2009-11-23,"	",3.45
2009-11-24,"	",3.451
2009-11-25,"	",3.436
2009-11-27,"	",3.496
2009-11-30,"	",3.483
2009-12-01,21.78,4.597
2009-12-02,"	",4.595
2009-12-03,"	",4.634
2009-12-04,"	",4.609
2009-12-07,"	",4.62
2009-12-08,"	",4.668
2009-12-09,"	",4.651
2009-12-10,"	",4.624
2009-12-11,"	",4.607
2009-12-14,"	",4.575
2009-12-15,"	",4.6
2009-12-16,"	",4.595
2009-12-17,"	",4.65
2009-12-18,"	",4.623
2009-12-21,"	",4.575
2009-12-22,"	",4.559
2009-12-23,"	",4.548
2009-12-24,"	",4.525
2009-12-28,"	",4.519
2009-12-29,"	",4.526
2009-12-30,"	",4.525
2009-12-31,"	",4.571
2010-01-01,20.7,"	"
2010-01-04,"	",4.792
2010-01-05,"	",4.777
2010-01-06,"	",4.774
2010-01-07,"	",4.755
2010-01-08,"	",4.742
2010-01-11,"	",4.733
2010-01-12,"	",4.778
2010-01-13,"	",4.739
2010-01-14,"	",4.727
2010-01-15,"	",4.779
2010-01-19,"	",4.72
2010-01-20,"	",4.77
2010-01-21,"	",4.863
2010-01-22,"	",4.973
2010-01-25,"	",4.95
2010-01-26,"	",4.971
2010-01-27,"	",4.947
2010-01-28,"	",5.006
2010-01-29,"	",5.056
2010-02-01,18.91,5.289
2010-02-02,"	",5.222
2010-02-03,"	",5.25
2010-02-04,"	",5.419
2010-02-05,"	",5.403
2010-02-08,"	",5.452
2010-02-09,"	",5.381
2010-02-10,"	",5.394
2010-02-11,"	",5.342
2010-02-12,"	",5.357
2010-02-16,"	",5.262
2010-02-17,"	",5.24
2010-02-18,"	",5.205
2010-02-19,"	",5.194
2010-02-22,"	",5.199
2010-02-23,"	",5.263
2010-02-24,"	",5.212
2010-02-25,"	",5.223
2010-02-26,"	",5.216
2010-03-01,18.91,5.461
2010-03-02,"	",5.448
2010-03-03,"	",5.446
2010-03-04,"	",5.426
2010-03-05,"	",5.351
2010-03-08,"	",5.352
2010-03-09,"	",5.343
2010-03-10,"	",5.319
2010-03-11,"	",5.297
2010-03-12,"	",5.298
2010-03-15,"	",5.296
2010-03-16,"	",5.255
2010-03-17,"	",5.225
2010-03-18,"	",5.226
2010-03-19,"	",5.253
2010-03-22,"	",5.226
2010-03-23,"	",5.189
2010-03-24,"	",5.218
2010-03-25,"	",5.227
2010-03-26,"	",5.223
2010-03-29,"	",5.193
2010-03-30,"	",5.193
2010-03-31,"	",5.21
2010-04-01,19.01,5.347
2010-04-05,"	",5.305
2010-04-06,"	",5.296
2010-04-07,"	",5.327
2010-04-08,"	",5.309
2010-04-09,"	",5.274
2010-04-12,"	",5.265
2010-04-13,"	",5.261
2010-04-14,"	",5.203
2010-04-15,"	",5.199
2010-04-16,"	",5.284
2010-04-19,"	",5.26
2010-04-20,"	",5.218
2010-04-21,"	",5.223
2010-04-22,"	",5.212
2010-04-23,"	",5.175
2010-04-26,"	",5.197
2010-04-27,"	",5.321
2010-04-28,"	",5.287
2010-04-29,"	",5.22
2010-04-30,"	",5.308
2010-05-01,17.3,"	"
2010-05-03,"	",5.41
2010-05-04,"	",5.542
2010-05-05,"	",5.579
2010-05-06,"	",5.765
2010-05-07,"	",5.855
2010-05-10,"	",5.608
2010-05-11,"	",5.627
2010-05-12,"	",5.551
2010-05-13,"	",5.619
2010-05-14,"	",5.727
2010-05-17,"	",5.721
2010-05-18,"	",5.803
2010-05-19,"	",5.833
2010-05-20,"	",6.069
2010-05-21,"	",5.98
2010-05-24,"	",6.058
2010-05-25,"	",6.056
2010-05-26,"	",6.09
2010-05-27,"	",5.896
2010-05-28,"	",5.97
2010-06-01,16.15,6.267
2010-06-02,"	",6.109
2010-06-03,"	",6.084
2010-06-04,"	",6.301
2010-06-07,"	",6.388
2010-06-08,"	",6.318
2010-06-09,"	",6.356
2010-06-10,"	",6.174
2010-06-11,"	",6.147
2010-06-14,"	",6.158
2010-06-15,"	",6.017
2010-06-16,"	",6.02
2010-06-17,"	",6.012
2010-06-18,"	",6.004
2010-06-21,"	",6.028
2010-06-22,"	",6.126
2010-06-23,"	",6.144
2010-06-24,"	",6.249
2010-06-25,"	",6.232
2010-06-28,"	",6.244
2010-06-29,"	",6.444
2010-06-30,"	",6.51
2010-07-01,15.72,6.686
2010-07-02,"	",6.717
2010-07-06,"	",6.682
2010-07-07,"	",6.479
2010-07-08,"	",6.418
2010-07-09,"	",6.372
2010-07-12,"	",6.368
2010-07-13,"	",6.271
2010-07-14,"	",6.272
2010-07-15,"	",6.265
2010-07-16,"	",6.45
2010-07-19,"	",6.412
2010-07-20,"	",6.34
2010-07-21,"	",6.422
2010-07-22,"	",6.281
2010-07-23,"	",6.229
2010-07-26,"	",6.16
2010-07-27,"	",6.167
2010-07-28,"	",6.21
2010-07-29,"	",6.236
2010-07-30,"	",6.235
2010-08-01,15.47,"	"
2010-08-02,"	",6.241
2010-08-03,"	",6.272
2010-08-04,"	",6.234
2010-08-05,"	",6.242
2010-08-06,"	",6.265
2010-08-09,"	",6.231
2010-08-10,"	",6.268
2010-08-11,"	",6.45
2010-08-12,"	",6.485
2010-08-13,"	",6.511
2010-08-16,"	",6.51
2010-08-17,"	",6.432
2010-08-18,"	",6.422
2010-08-19,"	",6.533
2010-08-20,"	",6.557
2010-08-23,"	",6.584
2010-08-24,"	",6.68
2010-08-25,"	",6.659
2010-08-26,"	",6.71
2010-08-27,"	",6.601
2010-08-30,"	",6.699
2010-08-31,"	",6.697
2010-09-01,15.61,6.652
2010-09-02,"	",6.592
2010-09-03,"	",6.506
2010-09-07,"	",6.582
2010-09-08,"	",6.539
2010-09-09,"	",6.508
2010-09-10,"	",6.476
2010-09-13,"	",6.405
2010-09-14,"	",6.41
2010-09-15,"	",6.387
2010-09-16,"	",6.389
2010-09-17,"	",6.384
2010-09-20,"	",6.289
2010-09-21,"	",6.305
2010-09-22,"	",6.335
2010-09-23,"	",6.389
2010-09-24,"	",6.256
2010-09-27,"	",6.292
2010-09-28,"	",6.261
2010-09-29,"	",6.277
2010-09-30,"	",6.297
2010-10-01,15.9,6.429
2010-10-04,"	",6.481
2010-10-05,"	",6.348
2010-10-06,"	",6.353
2010-10-07,"	",6.363
2010-10-08,"	",6.325
2010-10-11,"	",6.324
2010-10-12,"	",6.3
2010-10-13,"	",6.255
2010-10-14,"	",6.278
2010-10-15,"	",6.265
2010-10-18,"	",6.22
2010-10-19,"	",6.32
2010-10-20,"	",6.255
2010-10-21,"	",6.244
2010-10-22,"	",6.229
2010-10-25,"	",6.215
2010-10-26,"	",6.215
2010-10-27,"	",6.232
2010-10-28,"	",6.225
2010-10-29,"	",6.228
2010-11-01,15.88,6.376
2010-11-02,"	",6.327
2010-11-03,"	",6.304
2010-11-04,"	",6.185
2010-11-05,"	",6.161
2010-11-08,"	",6.174
2010-11-09,"	",6.224
2010-11-10,"	",6.197
2010-11-11,"	",6.223
2010-11-12,"	",6.297
2010-11-15,"	",6.305
2010-11-16,"	",6.409
2010-11-17,"	",6.408
2010-11-18,"	",6.311
2010-11-19,"	",6.295
2010-11-22,"	",6.305
2010-11-23,"	",6.396
2010-11-24,"	",6.302
2010-11-26,"	",6.349
2010-11-29,"	",6.358
2010-11-30,"	",6.397
2010-12-01,16.05,6.413
2010-12-02,"	",6.332
2010-12-03,"	",6.316
2010-12-06,"	",6.324
2010-12-07,"	",6.321
2010-12-08,"	",6.297
2010-12-09,"	",6.273
2010-12-10,"	",6.236
2010-12-13,"	",6.236
2010-12-14,"	",6.23
2010-12-15,"	",6.262
2010-12-16,"	",6.223
2010-12-17,"	",6.218
2010-12-20,"	",6.202
2010-12-21,"	",6.165
2010-12-22,"	",6.145
2010-12-23,"	",6.155
2010-12-27,"	",6.151
2010-12-28,"	",6.146
2010-12-29,"	",6.14
2010-12-30,"	",6.149
2010-12-31,"	",6.15
2011-01-01,16.3,"	"
2011-01-03,"	",6.185
2011-01-04,"	",6.194
2011-01-05,"	",6.163
2011-01-06,"	",6.176
2011-01-07,"	",6.187
2011-01-10,"	",6.196
2011-01-11,"	",6.173
2011-01-12,"	",6.118
2011-01-13,"	",6.128
2011-01-14,"	",6.083
2011-01-18,"	",6.075
2011-01-19,"	",6.137
2011-01-20,"	",6.145
2011-01-21,"	",6.13
2011-01-24,"	",6.094
2011-01-25,"	",6.093
2011-01-26,"	",6.067
2011-01-27,"	",6.054
2011-01-28,"	",6.164
2011-01-31,"	",6.117
2011-02-01,16.52,6.117
2011-02-02,"	",6.134
2011-02-03,"	",6.12
2011-02-04,"	",6.102
2011-02-07,"	",6.064
2011-02-08,"	",6.039
2011-02-09,"	",6.056
2011-02-10,"	",6.051
2011-02-11,"	",6.018
2011-02-14,"	",6.004
2011-02-15,"	",6.023
2011-02-16,"	",5.986
2011-02-17,"	",5.967
2011-02-18,"	",5.956
2011-02-22,"	",6.081
2011-02-23,"	",6.118
2011-02-24,"	",6.124
2011-02-25,"	",6.06
2011-02-28,"	",6.027
2011-03-01,16.04,6.224
2011-03-02,"	",6.214
2011-03-03,"	",6.109
2011-03-04,"	",6.154
2011-03-07,"	",6.206
2011-03-08,"	",6.151
